data,produto,preco,promocao,vendas
2024-03-04,Manteiga,24.97,0,52
2024-03-05,Chocolate,6.38,0,26
2024-03-05,Biscoito,30.28,0,21
2024-03-05,Leite,40.92,0,56
2024-03-05,Refrigerante,43.41,0,51
2024-03-05,Pão,39.68,0,30
2024-03-05,Arroz,30.07,0,45
2024-03-05,Feijão,29.1,0,23
2024-03-05,Café,16.45,0,25
2024-03-05,Açúcar,41.89,0,50
2024-03-05,Manteiga,37.97,0,67
2024-03-06,Chocolate,48.62,0,74
2024-03-06,Biscoito,27.46,0,23
2024-03-06,Leite,45.44,0,26
2024-03-06,Refrigerante,49.52,0,31
2024-03-06,Pão,43.54,0,23
2024-03-06,Arroz,21.27,0,59
2024-03-06,Feijão,10.45,0,76
2024-03-06,Café,17.0,0,68
2024-03-06,Açúcar,27.59,0,32
2024-03-06,Manteiga,25.11,1,84
2024-03-07,Chocolate,26.0,0,30
2024-03-07,Biscoito,41.79,0,49
2024-03-07,Leite,21.56,0,22
2024-03-07,Refrigerante,42.32,0,40
2024-03-07,Pão,39.54,0,52
2024-03-07,Arroz,31.8,0,23
2024-03-07,Feijão,23.61,0,70
2024-03-07,Café,45.4,0,48
2024-03-07,Açúcar,5.66,0,17
2024-03-07,Manteiga,41.19,0,54
2024-03-08,Chocolate,26.69,0,24
2024-03-08,Biscoito,12.65,0,51
2024-03-08,Leite,16.88,0,31
2024-03-08,Refrigerante,5.63,0,72
2024-03-08,Pão,36.25,0,79
2024-03-08,Arroz,24.79,0,18
2024-03-08,Feijão,27.2,0,22
2024-03-08,Café,11.98,0,79
2024-03-08,Açúcar,44.67,0,38
2024-03-08,Manteiga,30.45,0,35
2024-03-09,Chocolate,11.29,1,96
2024-03-09,Biscoito,10.16,0,54
2024-03-09,Leite,20.39,0,46
2024-03-09,Refrigerante,31.78,0,81
2024-03-09,Pão,14.82,0,29
2024-03-09,Arroz,31.24,0,77
2024-03-09,Feijão,11.69,0,24
2024-03-09,Café,14.9,0,42
2024-03-09,Açúcar,7.96,1,79
2024-03-09,Manteiga,44.74,0,64
2024-03-10,Chocolate,28.77,0,37
2024-03-10,Biscoito,22.43,0,79
2024-03-10,Leite,34.01,1,112
2024-03-10,Refrigerante,11.11,0,79
2024-03-10,Pão,46.56,0,59
2024-03-10,Arroz,29.06,1,91
2024-03-10,Feijão,11.61,0,85
2024-03-10,Café,23.87,0,41
2024-03-10,Açúcar,28.8,0,66
2024-03-10,Manteiga,22.61,1,78
2024-03-11,Chocolate,11.56,0,67
2024-03-11,Biscoito,37.02,0,32
2024-03-11,Leite,5.86,0,22
2024-03-11,Refrigerante,28.48,0,70
2024-03-11,Pão,21.2,0,55
2024-03-11,Arroz,32.73,0,75
2024-03-11,Feijão,11.69,0,31
2024-03-11,Café,41.41,0,26
2024-03-11,Açúcar,8.86,1,111
2024-03-11,Manteiga,47.05,0,48
2024-03-12,Chocolate,46.43,0,36
2024-03-12,Biscoito,28.76,0,29
2024-03-12,Leite,43.37,0,29
2024-03-12,Refrigerante,17.57,0,29
2024-03-12,Pão,24.86,1,98
2024-03-12,Arroz,42.73,0,32
2024-03-12,Feijão,13.56,0,66
2024-03-12,Café,26.07,0,60
2024-03-12,Açúcar,23.31,0,77
2024-03-12,Manteiga,16.09,1,60
2024-03-13,Chocolate,30.29,0,78
2024-03-13,Biscoito,8.15,0,45
2024-03-13,Leite,29.58,0,63
2024-03-13,Refrigerante,25.28,0,23
2024-03-13,Pão,20.99,0,74
2024-03-13,Arroz,36.71,0,65
2024-03-13,Feijão,8.98,0,64
2024-03-13,Café,41.33,0,73
2024-03-13,Açúcar,46.72,0,28
2024-03-13,Manteiga,8.53,0,71
2024-03-14,Chocolate,7.56,0,37
2024-03-14,Biscoito,42.94,0,25
2024-03-14,Leite,19.45,0,39
2024-03-14,Refrigerante,33.87,1,99
2024-03-14,Pão,43.62,0,44
2024-03-14,Arroz,13.22,0,51
2024-03-14,Feijão,41.63,0,33
2024-03-14,Café,27.82,0,28
2024-03-14,Açúcar,38.2,0,78
2024-03-14,Manteiga,7.04,0,29
2024-03-15,Chocolate,27.27,0,59
2024-03-15,Biscoito,30.38,0,62
2024-03-15,Leite,41.81,0,61
2024-03-15,Refrigerante,16.87,1,76
2024-03-15,Pão,30.0,0,48
2024-03-15,Arroz,32.3,0,51
2024-03-15,Feijão,25.51,0,26
2024-03-15,Café,43.58,0,76
2024-03-15,Açúcar,28.52,0,34
2024-03-15,Manteiga,7.07,0,51
2024-03-16,Chocolate,7.76,0,91
2024-03-16,Biscoito,13.66,0,58
2024-03-16,Leite,46.35,0,75
2024-03-16,Refrigerante,43.78,1,81
2024-03-16,Pão,11.83,0,83
2024-03-16,Arroz,34.17,0,83
2024-03-16,Feijão,44.18,0,86
2024-03-16,Café,16.38,0,28
2024-03-16,Açúcar,48.61,0,88
2024-03-16,Manteiga,7.69,0,74
2024-03-17,Chocolate,41.41,0,46
2024-03-17,Biscoito,28.2,0,63
2024-03-17,Leite,47.42,0,64
2024-03-17,Refrigerante,13.72,0,81
2024-03-17,Pão,43.92,1,107
2024-03-17,Arroz,19.7,0,32
2024-03-17,Feijão,45.52,0,37
2024-03-17,Café,46.89,0,64
2024-03-17,Açúcar,29.36,0,54
2024-03-17,Manteiga,26.58,0,82
2024-03-18,Chocolate,27.91,0,35
2024-03-18,Biscoito,23.49,0,47
2024-03-18,Leite,13.69,0,42
2024-03-18,Refrigerante,18.23,0,67
2024-03-18,Pão,18.55,0,11
2024-03-18,Arroz,10.39,0,47
2024-03-18,Feijão,38.3,0,36
2024-03-18,Café,19.01,0,36
2024-03-18,Açúcar,23.05,1,48
2024-03-18,Manteiga,32.67,0,32
2024-03-19,Chocolate,41.36,1,110
2024-03-19,Biscoito,8.51,0,48
2024-03-19,Leite,49.75,0,26
2024-03-19,Refrigerante,33.42,0,32
2024-03-19,Pão,26.93,0,37
2024-03-19,Arroz,45.93,0,57
2024-03-19,Feijão,31.37,0,43
2024-03-19,Café,33.4,1,86
2024-03-19,Açúcar,34.48,0,59
2024-03-19,Manteiga,17.03,0,65
2024-03-20,Chocolate,7.9,1,65
2024-03-20,Biscoito,25.25,0,43
2024-03-20,Leite,15.34,0,62
2024-03-20,Refrigerante,17.33,0,70
2024-03-20,Pão,14.8,0,65
2024-03-20,Arroz,38.45,0,18
2024-03-20,Feijão,26.22,0,71
2024-03-20,Café,14.85,0,72
2024-03-20,Açúcar,43.74,0,34
2024-03-20,Manteiga,44.52,0,14
2024-03-21,Chocolate,49.65,0,31
2024-03-21,Biscoito,29.28,0,66
2024-03-21,Leite,23.3,0,36
2024-03-21,Refrigerante,49.92,0,51
2024-03-21,Pão,7.79,0,29
2024-03-21,Arroz,35.36,0,51
2024-03-21,Feijão,9.63,1,64
2024-03-21,Café,23.87,0,32
2024-03-21,Açúcar,40.54,0,24
2024-03-21,Manteiga,40.14,0,46
2024-03-22,Chocolate,32.74,0,50
2024-03-22,Biscoito,35.59,0,60
2024-03-22,Leite,33.5,0,42
2024-03-22,Refrigerante,45.64,0,83
2024-03-22,Pão,20.16,0,33
2024-03-22,Arroz,25.83,0,76
2024-03-22,Feijão,32.44,1,96
2024-03-22,Café,46.28,0,40
2024-03-22,Açúcar,47.34,0,52
2024-03-22,Manteiga,18.96,0,41
2024-03-23,Chocolate,27.02,0,81
2024-03-23,Biscoito,42.83,0,49
2024-03-23,Leite,36.95,0,30
2024-03-23,Refrigerante,9.41,0,54
2024-03-23,Pão,37.25,0,40
2024-03-23,Arroz,38.99,0,32
2024-03-23,Feijão,19.31,1,50
2024-03-23,Café,47.9,0,50
2024-03-23,Açúcar,6.61,0,58
2024-03-23,Manteiga,12.06,0,58
2024-03-24,Chocolate,13.15,0,28
2024-03-24,Biscoito,12.66,0,91
2024-03-24,Leite,9.04,0,73
2024-03-24,Refrigerante,38.37,0,60
2024-03-24,Pão,13.53,1,64
2024-03-24,Arroz,29.99,0,76
2024-03-24,Feijão,48.54,0,85
2024-03-24,Café,49.58,0,43
2024-03-24,Açúcar,14.36,0,39
2024-03-24,Manteiga,7.79,0,49
2024-03-25,Chocolate,16.14,0,80
2024-03-25,Biscoito,42.94,0,41
2024-03-25,Leite,34.98,0,74
2024-03-25,Refrigerante,47.76,0,54
2024-03-25,Pão,38.17,0,60
2024-03-25,Arroz,48.05,0,87
2024-03-25,Feijão,35.33,0,57
2024-03-25,Café,42.78,0,41
2024-03-25,Açúcar,45.01,0,61
2024-03-25,Manteiga,16.02,0,21
2024-03-26,Chocolate,49.91,0,84
2024-03-26,Biscoito,21.05,0,35
2024-03-26,Leite,47.23,1,83
2024-03-26,Refrigerante,21.85,0,53
2024-03-26,Pão,35.68,0,61
2024-03-26,Arroz,22.52,0,66
2024-03-26,Feijão,22.45,1,93
2024-03-26,Café,19.13,1,112
2024-03-26,Açúcar,31.11,0,55
2024-03-26,Manteiga,38.77,0,29
2024-03-27,Chocolate,27.77,0,33
2024-03-27,Biscoito,21.34,0,79
2024-03-27,Leite,41.7,0,80
2024-03-27,Refrigerante,28.28,0,63
2024-03-27,Pão,41.48,1,66
2024-03-27,Arroz,27.71,0,56
2024-03-27,Feijão,6.89,0,36
2024-03-27,Café,7.38,0,54
2024-03-27,Açúcar,36.96,0,43
2024-03-27,Manteiga,45.37,0,46
2024-03-28,Chocolate,13.82,0,38
2024-03-28,Biscoito,41.53,0,48
2024-03-28,Leite,33.84,0,30
2024-03-28,Refrigerante,46.61,0,62
2024-03-28,Pão,30.55,0,61
2024-03-28,Arroz,34.71,0,26
2024-03-28,Feijão,46.37,0,56
2024-03-28,Café,10.08,0,30
2024-03-28,Açúcar,30.45,0,14
2024-03-28,Manteiga,15.14,0,78
2024-03-29,Chocolate,30.23,0,69
2024-03-29,Biscoito,10.02,1,84
2024-03-29,Leite,20.97,1,43
2024-03-29,Refrigerante,29.77,0,45
2024-03-29,Pão,28.38,0,77
2024-03-29,Arroz,19.68,0,29
2024-03-29,Feijão,6.08,0,71
2024-03-29,Café,42.43,0,67
2024-03-29,Açúcar,14.42,0,34
2024-03-29,Manteiga,15.27,0,83
2024-03-30,Chocolate,36.05,1,113
2024-03-30,Biscoito,20.91,0,27
2024-03-30,Leite,5.93,0,93
2024-03-30,Refrigerante,30.23,0,29
2024-03-30,Pão,12.75,0,77
2024-03-30,Arroz,9.45,0,81
2024-03-30,Feijão,37.37,0,61
2024-03-30,Café,26.24,0,56
2024-03-30,Açúcar,10.66,0,77
2024-03-30,Manteiga,14.86,0,32
2024-03-31,Chocolate,20.58,0,68
2024-03-31,Biscoito,7.1,0,57
2024-03-31,Leite,10.92,0,50
2024-03-31,Refrigerante,45.67,0,66
2024-03-31,Pão,5.63,0,76
2024-03-31,Arroz,20.87,0,73
2024-03-31,Feijão,29.06,0,46
2024-03-31,Café,25.17,0,39
2024-03-31,Açúcar,23.76,0,36
2024-03-31,Manteiga,12.21,0,59
2024-04-01,Chocolate,16.52,0,53
2024-04-01,Biscoito,31.91,0,39
2024-04-01,Leite,19.12,0,56
2024-04-01,Refrigerante,24.44,0,61
2024-04-01,Pão,39.56,1,68
2024-04-01,Arroz,36.6,0,66
2024-04-01,Feijão,39.54,0,40
2024-04-01,Café,40.88,0,33
2024-04-01,Açúcar,17.04,0,42
2024-04-01,Manteiga,35.92,0,65
2024-04-02,Chocolate,27.68,0,43
2024-04-02,Biscoito,47.38,0,74
2024-04-02,Leite,11.91,0,44
2024-04-02,Refrigerante,47.58,0,57
2024-04-02,Pão,46.91,0,63
2024-04-02,Arroz,7.63,0,25
2024-04-02,Feijão,34.66,0,74
2024-04-02,Café,5.59,0,49
2024-04-02,Açúcar,19.04,0,56
2024-04-02,Manteiga,10.16,0,71
2024-04-03,Chocolate,18.91,0,41
2024-04-03,Biscoito,30.72,0,67
2024-04-03,Leite,43.45,0,44
2024-04-03,Refrigerante,20.57,0,36
2024-04-03,Pão,31.66,0,74
2024-04-03,Arroz,42.4,0,50
2024-04-03,Feijão,39.38,0,61
2024-04-03,Café,14.91,0,58
2024-04-03,Açúcar,21.83,1,80
2024-04-03,Manteiga,12.37,0,67
2024-04-04,Chocolate,38.29,0,34
2024-04-04,Biscoito,39.42,0,89
2024-04-04,Leite,46.2,1,73
2024-04-04,Refrigerante,13.65,0,40
2024-04-04,Pão,6.26,0,38
2024-04-04,Arroz,13.33,0,61
2024-04-04,Feijão,47.71,0,48
2024-04-04,Café,32.77,0,33
2024-04-04,Açúcar,19.2,0,23
2024-04-04,Manteiga,42.95,0,25
2024-04-05,Chocolate,39.33,0,63
2024-04-05,Biscoito,22.86,0,63
2024-04-05,Leite,40.73,1,93
2024-04-05,Refrigerante,44.7,0,73
2024-04-05,Pão,16.81,0,51
2024-04-05,Arroz,34.98,1,44
2024-04-05,Feijão,35.65,0,53
2024-04-05,Café,14.66,0,54
2024-04-05,Açúcar,29.28,0,67
2024-04-05,Manteiga,41.02,0,59
2024-04-06,Chocolate,24.19,0,82
2024-04-06,Biscoito,25.7,0,48
2024-04-06,Leite,41.61,0,59
2024-04-06,Refrigerante,6.86,0,66
2024-04-06,Pão,23.2,0,72
2024-04-06,Arroz,19.19,0,91
2024-04-06,Feijão,29.66,0,86
2024-04-06,Café,7.12,0,87
2024-04-06,Açúcar,16.02,0,72
2024-04-06,Manteiga,10.0,1,82
2024-04-07,Chocolate,47.04,0,69
2024-04-07,Biscoito,11.25,0,88
2024-04-07,Leite,39.09,0,57
2024-04-07,Refrigerante,11.16,0,58
2024-04-07,Pão,36.6,0,80
2024-04-07,Arroz,19.4,0,76
2024-04-07,Feijão,42.31,0,54
2024-04-07,Café,38.67,0,85
2024-04-07,Açúcar,15.64,0,82
2024-04-07,Manteiga,14.71,1,77
2024-04-08,Chocolate,17.57,0,71
2024-04-08,Biscoito,22.43,0,23
2024-04-08,Leite,42.53,0,71
2024-04-08,Refrigerante,17.46,0,53
2024-04-08,Pão,32.27,0,52
2024-04-08,Arroz,18.79,0,60
2024-04-08,Feijão,24.76,0,57
2024-04-08,Café,40.86,0,21
2024-04-08,Açúcar,9.52,1,68
2024-04-08,Manteiga,18.26,0,53
2024-04-09,Chocolate,38.64,0,74
2024-04-09,Biscoito,41.15,0,78
2024-04-09,Leite,38.74,0,52
2024-04-09,Refrigerante,20.12,0,46
2024-04-09,Pão,37.93,0,71
2024-04-09,Arroz,39.16,0,31
2024-04-09,Feijão,29.39,0,34
2024-04-09,Café,10.52,0,27
2024-04-09,Açúcar,30.77,0,69
2024-04-09,Manteiga,49.61,0,62
2024-04-10,Chocolate,17.56,0,28
2024-04-10,Biscoito,40.9,1,80
2024-04-10,Leite,45.66,0,41
2024-04-10,Refrigerante,35.81,0,70
2024-04-10,Pão,39.52,0,56
2024-04-10,Arroz,43.11,0,37
2024-04-10,Feijão,29.11,0,46
2024-04-10,Café,48.52,0,43
2024-04-10,Açúcar,9.12,0,72
2024-04-10,Manteiga,37.1,0,53
2024-04-11,Chocolate,20.88,0,61
2024-04-11,Biscoito,49.18,0,55
2024-04-11,Leite,42.51,0,62
2024-04-11,Refrigerante,27.66,0,21
2024-04-11,Pão,25.02,1,85
2024-04-11,Arroz,33.84,0,84
2024-04-11,Feijão,27.65,0,29
2024-04-11,Café,30.28,0,32
2024-04-11,Açúcar,35.68,0,16
2024-04-11,Manteiga,18.27,0,62
2024-04-12,Chocolate,43.58,0,78
2024-04-12,Biscoito,34.68,0,48
2024-04-12,Leite,6.41,0,37
2024-04-12,Refrigerante,33.17,0,36
2024-04-12,Pão,13.9,0,77
2024-04-12,Arroz,30.73,0,63
2024-04-12,Feijão,42.34,0,38
2024-04-12,Café,26.28,0,70
2024-04-12,Açúcar,6.3,0,69
2024-04-12,Manteiga,47.07,0,40
2024-04-13,Chocolate,31.77,0,63
2024-04-13,Biscoito,31.13,0,62
2024-04-13,Leite,44.33,0,82
2024-04-13,Refrigerante,24.0,0,46
2024-04-13,Pão,49.36,0,88
2024-04-13,Arroz,8.2,0,54
2024-04-13,Feijão,16.78,0,70
2024-04-13,Café,27.71,1,80
2024-04-13,Açúcar,34.77,0,67
2024-04-13,Manteiga,28.37,0,83
2024-04-14,Chocolate,37.56,0,102
2024-04-14,Biscoito,47.65,0,30
2024-04-14,Leite,7.99,1,81
2024-04-14,Refrigerante,30.2,0,36
2024-04-14,Pão,17.21,0,61
2024-04-14,Arroz,40.72,0,85
2024-04-14,Feijão,16.34,0,58
2024-04-14,Café,48.48,0,91
2024-04-14,Açúcar,15.6,0,70
2024-04-14,Manteiga,9.05,0,71
2024-04-15,Chocolate,12.28,0,62
2024-04-15,Biscoito,5.23,0,62
2024-04-15,Leite,14.48,1,70
2024-04-15,Refrigerante,47.32,0,26
2024-04-15,Pão,7.89,0,77
2024-04-15,Arroz,35.03,0,73
2024-04-15,Feijão,39.26,0,49
2024-04-15,Café,46.48,0,42
2024-04-15,Açúcar,24.75,0,22
2024-04-15,Manteiga,24.39,0,64
2024-04-16,Chocolate,38.18,0,75
2024-04-16,Biscoito,41.58,0,79
2024-04-16,Leite,18.85,0,27
2024-04-16,Refrigerante,16.27,0,32
2024-04-16,Pão,38.99,0,27
2024-04-16,Arroz,46.48,0,46
2024-04-16,Feijão,18.34,0,36
2024-04-16,Café,45.9,1,60
2024-04-16,Açúcar,9.28,0,25
2024-04-16,Manteiga,7.56,1,69
2024-04-17,Chocolate,12.22,0,53
2024-04-17,Biscoito,36.11,0,26
2024-04-17,Leite,11.05,0,37
2024-04-17,Refrigerante,33.65,0,29
2024-04-17,Pão,39.48,0,24
2024-04-17,Arroz,14.53,0,52
2024-04-17,Feijão,49.49,0,39
2024-04-17,Café,21.11,0,42
2024-04-17,Açúcar,37.09,0,42
2024-04-17,Manteiga,16.11,0,75
2024-04-18,Chocolate,43.72,0,21
2024-04-18,Biscoito,8.83,0,45
2024-04-18,Leite,28.72,0,62
2024-04-18,Refrigerante,22.59,0,66
2024-04-18,Pão,7.92,0,68
2024-04-18,Arroz,19.01,0,46
2024-04-18,Feijão,44.87,0,28
2024-04-18,Café,5.54,0,17
2024-04-18,Açúcar,32.35,0,56
2024-04-18,Manteiga,45.34,0,77
2024-04-19,Chocolate,13.73,0,68
2024-04-19,Biscoito,46.92,0,52
2024-04-19,Leite,38.72,0,27
2024-04-19,Refrigerante,30.46,0,81
2024-04-19,Pão,47.67,0,66
2024-04-19,Arroz,14.09,0,32
2024-04-19,Feijão,19.29,1,83
2024-04-19,Café,16.4,0,57
2024-04-19,Açúcar,9.23,1,52
2024-04-19,Manteiga,13.47,0,37
2024-04-20,Chocolate,23.47,0,57
2024-04-20,Biscoito,22.68,0,47
2024-04-20,Leite,37.45,0,39
2024-04-20,Refrigerante,22.77,0,86
2024-04-20,Pão,45.29,0,35
2024-04-20,Arroz,11.21,0,50
2024-04-20,Feijão,18.71,0,71
2024-04-20,Café,24.46,1,131
2024-04-20,Açúcar,20.65,0,59
2024-04-20,Manteiga,49.78,0,75
2024-04-21,Chocolate,42.19,0,65
2024-04-21,Biscoito,27.51,0,56
2024-04-21,Leite,40.49,0,87
2024-04-21,Refrigerante,45.36,0,79
2024-04-21,Pão,25.88,0,42
2024-04-21,Arroz,47.37,0,39
2024-04-21,Feijão,32.01,0,31
2024-04-21,Café,19.99,1,80
2024-04-21,Açúcar,18.03,1,87
2024-04-21,Manteiga,17.11,0,67
2024-04-22,Chocolate,13.29,0,59
2024-04-22,Biscoito,33.9,0,64
2024-04-22,Leite,14.9,0,37
2024-04-22,Refrigerante,22.26,0,74
2024-04-22,Pão,38.18,1,73
2024-04-22,Arroz,37.24,0,32
2024-04-22,Feijão,7.4,0,57
2024-04-22,Café,22.31,0,70
2024-04-22,Açúcar,38.88,1,97
2024-04-22,Manteiga,49.34,0,47
2024-04-23,Chocolate,34.08,0,18
2024-04-23,Biscoito,29.38,0,67
2024-04-23,Leite,38.8,0,58
2024-04-23,Refrigerante,7.44,1,70
2024-04-23,Pão,38.57,1,76
2024-04-23,Arroz,20.13,0,49
2024-04-23,Feijão,33.17,0,72
2024-04-23,Café,43.23,0,26
2024-04-23,Açúcar,12.41,0,25
2024-04-23,Manteiga,38.95,0,63
2024-04-24,Chocolate,19.94,0,76
2024-04-24,Biscoito,22.23,0,60
2024-04-24,Leite,40.69,1,84
2024-04-24,Refrigerante,49.76,0,40
2024-04-24,Pão,28.07,0,72
2024-04-24,Arroz,23.32,0,37
2024-04-24,Feijão,37.23,0,24
2024-04-24,Café,11.79,0,31
2024-04-24,Açúcar,29.91,0,50
2024-04-24,Manteiga,21.58,1,69
2024-04-25,Chocolate,34.5,0,54
2024-04-25,Biscoito,15.39,0,54
2024-04-25,Leite,25.24,0,75
2024-04-25,Refrigerante,17.89,0,70
2024-04-25,Pão,13.15,1,66
2024-04-25,Arroz,15.67,0,70
2024-04-25,Feijão,15.57,0,45
2024-04-25,Café,47.81,0,34
2024-04-25,Açúcar,33.54,0,37
2024-04-25,Manteiga,37.44,0,36
2024-04-26,Chocolate,33.1,0,31
2024-04-26,Biscoito,45.31,0,36
2024-04-26,Leite,24.73,0,34
2024-04-26,Refrigerante,49.35,0,30
2024-04-26,Pão,43.27,0,56
2024-04-26,Arroz,15.1,0,22
2024-04-26,Feijão,43.97,0,35
2024-04-26,Café,43.68,0,24
2024-04-26,Açúcar,15.93,0,73
2024-04-26,Manteiga,30.93,0,36
2024-04-27,Chocolate,34.0,0,56
2024-04-27,Biscoito,13.98,0,70
2024-04-27,Leite,49.88,0,93
2024-04-27,Refrigerante,38.16,0,54
2024-04-27,Pão,8.97,0,76
2024-04-27,Arroz,48.12,0,38
2024-04-27,Feijão,18.93,0,98
2024-04-27,Café,39.98,0,69
2024-04-27,Açúcar,38.04,0,64
2024-04-27,Manteiga,44.09,0,92
2024-04-28,Chocolate,27.84,0,34
2024-04-28,Biscoito,10.69,0,67
2024-04-28,Leite,6.27,1,100
2024-04-28,Refrigerante,15.4,0,42
2024-04-28,Pão,25.74,0,87
2024-04-28,Arroz,44.01,0,33
2024-04-28,Feijão,27.94,0,42
2024-04-28,Café,45.68,0,15
2024-04-28,Açúcar,46.61,0,53
2024-04-28,Manteiga,25.57,0,80
2024-04-29,Chocolate,17.45,0,48
2024-04-29,Biscoito,19.74,0,50
2024-04-29,Leite,16.64,0,38
2024-04-29,Refrigerante,44.82,0,22
2024-04-29,Pão,12.33,1,53
2024-04-29,Arroz,41.12,0,71
2024-04-29,Feijão,16.97,0,85
2024-04-29,Café,20.78,0,12
2024-04-29,Açúcar,49.01,0,58
2024-04-29,Manteiga,32.49,0,51
2024-04-30,Chocolate,36.89,0,53
2024-04-30,Biscoito,9.41,0,66
2024-04-30,Leite,6.45,0,29
2024-04-30,Refrigerante,7.02,0,33
2024-04-30,Pão,18.44,0,57
2024-04-30,Arroz,13.61,1,93
2024-04-30,Feijão,11.09,1,88
2024-04-30,Café,46.07,1,69
2024-04-30,Açúcar,15.9,0,88
2024-04-30,Manteiga,21.76,0,50
2024-05-01,Chocolate,21.09,0,32
2024-05-01,Biscoito,16.49,0,58
2024-05-01,Leite,35.71,0,56
2024-05-01,Refrigerante,14.89,0,48
2024-05-01,Pão,38.21,0,57
2024-05-01,Arroz,39.77,0,73
2024-05-01,Feijão,14.64,0,50
2024-05-01,Café,26.68,0,33
2024-05-01,Açúcar,14.86,0,58
2024-05-01,Manteiga,10.14,0,25
2024-05-02,Chocolate,32.47,0,49
2024-05-02,Biscoito,10.97,0,44
2024-05-02,Leite,25.01,0,25
2024-05-02,Refrigerante,49.03,0,57
2024-05-02,Pão,20.81,0,52
2024-05-02,Arroz,26.96,0,47
2024-05-02,Feijão,31.6,0,76
2024-05-02,Café,35.76,0,19
2024-05-02,Açúcar,30.31,0,37
2024-05-02,Manteiga,7.24,0,27
2024-05-03,Chocolate,28.19,0,71
2024-05-03,Biscoito,19.36,0,41
2024-05-03,Leite,38.84,0,32
2024-05-03,Refrigerante,16.91,0,73
2024-05-03,Pão,12.0,1,78
2024-05-03,Arroz,29.57,0,34
2024-05-03,Feijão,16.28,0,68
2024-05-03,Café,8.53,0,21
2024-05-03,Açúcar,38.56,1,58
2024-05-03,Manteiga,15.05,0,25
2024-05-04,Chocolate,41.03,0,51
2024-05-04,Biscoito,13.63,0,56
2024-05-04,Leite,23.7,0,41
2024-05-04,Refrigerante,10.96,0,80
2024-05-04,Pão,15.99,0,67
2024-05-04,Arroz,47.82,0,89
2024-05-04,Feijão,31.28,0,40
2024-05-04,Café,15.92,0,81
2024-05-04,Açúcar,25.19,0,75
2024-05-04,Manteiga,27.03,0,58
2024-05-05,Chocolate,15.83,0,64
2024-05-05,Biscoito,18.05,0,61
2024-05-05,Leite,7.1,0,66
2024-05-05,Refrigerante,42.6,0,61
2024-05-05,Pão,45.9,0,39
2024-05-05,Arroz,49.18,0,72
2024-05-05,Feijão,48.74,0,81
2024-05-05,Café,34.73,0,94
2024-05-05,Açúcar,30.99,0,97
2024-05-05,Manteiga,13.18,0,59
2024-05-06,Chocolate,8.43,0,57
2024-05-06,Biscoito,25.59,0,65
2024-05-06,Leite,9.76,0,23
2024-05-06,Refrigerante,43.88,0,26
2024-05-06,Pão,10.69,0,71
2024-05-06,Arroz,15.65,0,46
2024-05-06,Feijão,27.49,0,83
2024-05-06,Café,12.34,0,73
2024-05-06,Açúcar,29.14,0,36
2024-05-06,Manteiga,8.61,0,78
2024-05-07,Chocolate,49.26,1,75
2024-05-07,Biscoito,49.26,0,59
2024-05-07,Leite,19.0,0,57
2024-05-07,Refrigerante,48.88,0,34
2024-05-07,Pão,20.79,0,31
2024-05-07,Arroz,44.59,0,20
2024-05-07,Feijão,42.23,0,52
2024-05-07,Café,28.33,0,19
2024-05-07,Açúcar,9.18,1,57
2024-05-07,Manteiga,13.41,0,36
2024-05-08,Chocolate,8.25,0,50
2024-05-08,Biscoito,12.03,0,35
2024-05-08,Leite,32.31,0,60
2024-05-08,Refrigerante,13.47,0,57
2024-05-08,Pão,38.62,1,70
2024-05-08,Arroz,33.21,0,72
2024-05-08,Feijão,6.34,0,70
2024-05-08,Café,19.24,0,64
2024-05-08,Açúcar,16.28,0,60
2024-05-08,Manteiga,47.23,0,12
2024-05-09,Chocolate,22.46,0,54
2024-05-09,Biscoito,15.56,1,76
2024-05-09,Leite,29.47,0,22
2024-05-09,Refrigerante,33.13,0,71
2024-05-09,Pão,26.31,1,102
2024-05-09,Arroz,12.09,0,37
2024-05-09,Feijão,39.18,1,81
2024-05-09,Café,17.3,0,46
2024-05-09,Açúcar,31.05,0,43
2024-05-09,Manteiga,47.01,0,69
2024-05-10,Chocolate,39.81,1,40
2024-05-10,Biscoito,42.84,0,30
2024-05-10,Leite,8.71,0,24
2024-05-10,Refrigerante,5.29,0,26
2024-05-10,Pão,27.2,0,58
2024-05-10,Arroz,28.84,1,81
2024-05-10,Feijão,17.15,0,34
2024-05-10,Café,10.19,0,37
2024-05-10,Açúcar,10.6,0,67
2024-05-10,Manteiga,9.8,0,54
2024-05-11,Chocolate,8.94,0,70
2024-05-11,Biscoito,19.45,0,34
2024-05-11,Leite,16.67,0,72
2024-05-11,Refrigerante,24.73,0,35
2024-05-11,Pão,33.17,0,58
2024-05-11,Arroz,31.6,0,27
2024-05-11,Feijão,41.93,0,40
2024-05-11,Café,9.72,0,69
2024-05-11,Açúcar,17.68,0,69
2024-05-11,Manteiga,15.41,0,82
2024-05-12,Chocolate,24.82,0,52
2024-05-12,Biscoito,31.8,0,84
2024-05-12,Leite,27.6,0,86
2024-05-12,Refrigerante,48.69,1,95
2024-05-12,Pão,10.97,0,66
2024-05-12,Arroz,32.2,0,56
2024-05-12,Feijão,46.77,0,83
2024-05-12,Café,18.3,0,73
2024-05-12,Açúcar,24.16,0,66
2024-05-12,Manteiga,39.17,0,94
2024-05-13,Chocolate,7.6,0,70
